ФИО,Пол,Роль в мероприятии,Список компетенций,Должность,Категория,Начало трудового стажа,Место работы,Профессия,Дата рождения,Начало трудовой деятельности в РОСАТОМ,Образование,Место образования,Год оканчания,Специальность,individual_result,Скор/стаж,Перспективность,Возраст,Количество сложных задач,Количество средних задач
ФИО_700,0,Участник мероприятия,Аналитический контроль; ,Инженер-конструктор 1 категории,,02.2021,АО ОКБМ АФРИКАНТОВА ,,1999-02-18,2022-04-11,,,,,32.47671031470839,,0,,,
ФИО_270,1,Участник мероприятия,Инженерное мышление. Каракури; ,Токарь,Инженер,2021-01-25,Отдел технического контроля,Управление качеством,1991-01-25,2021-05-14,,,,,0.0,,0,,,
ФИО_463,0,Участник мероприятия,Электромонтаж; ,,,,Технологический Институт Национальный Исследовательский Ядерный Университет МИФИ,,1991-10-14,,,,,,24.61992195458537,0.0,0,27.645577957930673,1.3929262722316926,1.9548807755017743
ФИО_550,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Специалист по ОТ и ПБ,,08.1994,Технологический Институт Национальный Исследовательский Ядерный Университет МИФИ,,1975-08-02,2022-07-25,,,,,0.0,,0,,,
ФИО_287,1,Участник мероприятия,Вывод из эксплуатации объектов использования атомной энергии; ,,,,"ФГУП""Радон""",,1978-04-29,,,,,,0.0,,0,27.696916215167306,,
ФИО_579,0,Участник мероприятия,Инженер-конструктор; ,Инженер-проектировщик 2 категории,,08.2012,Институт компьютерных технологий и информационной безопасности при Южном Федеральном Университете,,1997-11-27,,,,,,0.0,,0,,,
ФИО_598,1,Участник мероприятия,Управление жизненным циклом; ,Инженер технолог,,03.2012,Цех 90,,1999-11-22,2018-02-13,,Южно-уральский институт экономики и права г. Челябинск;ЧИЭП им. М. В. Ладошина;Юргамышский медицинский колледж ,2011,,0.0,,0,,,
ФИО_417,0,Участник мероприятия,Охрана труда; ,,Специалист (рабочие специальности),2019-03-04,"Филиал ПАО ""Корпорация ""Иркут"" в г.Воронеж",нет в предлагаемом списке,1984-08-03,2021-05-14,,,,,0.0,0.0,0,34.861112549414784,,
ФИО_554,1,Участник мероприятия,Инженерное проектирование; ,,,2007-04-12,"""Акционерное общество """"Опытное конструкторское бюро машиностроения имени И.И. Африкантова""""""",,1997-02-18,,,,,,26.30056809100618,,0,27.637297797813016,,
ФИО_5,0,Участник мероприятия,Управление жизненным циклом; ,,,2018,"""АО """"Сибирский химический комбинат""""""",,,,,,,,4.7360975584373985,0.0,0,37.41739943646912,,
ФИО_487,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,ведущий специалист,,1987-01-26,"Акционерное общество ""Центральное конструкторское бюро машиностроения""",нет в предлагаемом списке,1986-10-18,2021-08-28,,,,,0.0,,0,,,
ФИО_40,0,Участник мероприятия,Инженер-конструктор; ,Инженер-сметчик 1 категории,Нет,07.2011,"""АО """"ЕВРАЗ ОБЪЕДИНЁННЫЙ ЗАПАДНО-СИБИРСКИЙ МЕТАЛЛУРГИЧЕСКИЙ Комбинат"""" """,,1983-03-18,04.2009,,,,,14.503616966486282,0.17601174456701138,0,27.439060105272468,,
ФИО_296,0,Участник мероприятия,Охрана труда; ,Ведущий инженер,,2020-01-09,ФГУП комбинат электрохимприбор,,11.05.1989,,,,,,18.63538281148185,0.1511953081437325,0,25.644636324913087,,
ФИО_542,0,Участник мероприятия,Корпоративная защита от внутренних угроз информационной безопасности; ,ведущий специалист,,"10,2019",АО ''ИНСТИТУТ РЕАКТОРНЫХ МАТЕРИАЛОВ'',,,,,,,,0.0,0.060945154191909774,0,29.913022858643103,1.2393490510954748,1.9208868049857024
ФИО_223,0,Участник мероприятия,Сетевое и системное администрирование; ,Инженер 2 категории,,2004-10-01,"""Акционерное Общество """"Машиностроительный завод""""""",,1983-03-07,,,,,,0.0,0.0,0,32.18538999636701,,
ФИО_421,0,Участник мероприятия,Управление жизненным циклом; ,Инженер-конструктор 3 категории,,,Институт Атомной Энергетики Национальный Исследовательский Ядерный Университет «МИФИ»,,1994-06-15,,,,,,0.0,,0,,,
ФИО_154,0,Участник мероприятия,Мехатроника; ,Специалист,,июн.11,"ПАО ""Корпорация ""Иркут"" в г. Воронеже",,1987-03-20,2011-01-20,Высшее,ННГАСУ,,,39.65463441304241,,0,,,
