ФИО,Пол,Роль в мероприятии,Список компетенций,Должность,Категория,Начало трудового стажа,Место работы,Профессия,Дата рождения,Начало трудовой деятельности в РОСАТОМ,Образование,Место образования,Год оканчания,Специальность,individual_result,Скор/стаж,Перспективность,Возраст,Количество сложных задач,Количество средних задач
ФИО_692,0,Участник мероприятия,Управление жизненным циклом; ,специалист 1 категории,,2002,AKKUYU NÜKLEER ANONİM ŞİRKETİ,,2003-08-18,2020-09-15,,,,,0.0,0.0,0,41.7620650491263,,
ФИО_70,0,Участник мероприятия,Электроника; ,Ведущий иженер,,июн.15,АО «Государственный специализированный проектный институт»,,,,,,,,11.868874155284335,,0,,,
ФИО_19,1,Участник мероприятия,Инженер-конструктор; ,Инженер-проектировщик 3 категории,,2006-08-01,Отдел технического контроля,,2003-01-28,,среднее профессиональное,"Южно-Уральский государственный Университет, 2004",2019,,48.36067817776977,,0,,,
ФИО_411,1,Участник мероприятия,Охрана труда; ,Инженер по качеству,,"11,2016","АО ""ВНИПИпромтехнологии""",,1984-09-26,2020-01-01,,,,,44.17825160838762,0.0,0,30.52751571891558,,
ФИО_532,0,Участник мероприятия,Неразрушающий контроль; ,Электромонтер по ремонту и обслуживанию электрооборудования,,01.2021,АО Чепецкий Механический Завод,,02.05.1993,,,,,,47.11683055702166,0.1534305622762418,0,27.31507509462319,,
ФИО_142,0,Участник мероприятия,Инженерное мышление. Каракури; ,,,,"""АО """"Атомстройэкспорт""""""",,22.06.1992,2016,,,,,14.46340940482154,,0,,,
ФИО_105,1,Участник мероприятия,Инженерное мышление. Каракури; ,инженер-геодезист 1 категории,Инженер,01.06.2021,Нет,Инженерное проектирование,15.12.1997,2018-04-13,,,,,2.2231022019739175,,0,,,
ФИО_294,0,Участник мероприятия,Инженер-конструктор; ,инженер-эколог,Инженер,13.04.2018,АО Опытное Конструкторское Бюро Машиностроения им. Африкантова,,03-09-2003,18.11.2019,,,,,0.0,0.13142021196107662,0,30.805798017703744,1.6868851454141538,2.59184505030443
ФИО_92,1,Участник мероприятия,Мехатроника; ,Руководитель по управлению персоналом,Инженер,01.2017,"""АО """"Сибирский химический комбинат""""""",,1997-06-04,2007-12-01,,,,,16.548828402164748,0.0,0,30.832145062079707,,
ФИО_9,0,Участник мероприятия,Радиационный контроль; ,Инженер-электрик,,03.2013,Балоковский инженерно технологический институт,,,,,,,,21.59279526020271,,0,,,
ФИО_617,0,Участник мероприятия,Аналитический контроль; ,Инженер по качеству,,окт.96,Технологический Институт Национальный Исследовательский Ядерный Университет МИФИ,,2001-07-31,2021-03-25,,,,,41.84104218747336,,0,34.91201438745692,,
ФИО_638,0,Участник мероприятия,Инженерное проектирование; ,Инженер строительного контроля,,апр.19,АО «Государственный специализированный проектный институт»,,,04.2021,среднее профессиональное,ИрГУПС,2013,Эксплуатация железных дорог,0.0,,0,25.600731102817956,,
ФИО_135,1,Участник мероприятия,Охрана окружающей среды; ,Ведущий специалист,,,"""ПАО """"Машиностроительный завод""""""",,27.04.1995,,,,,,2.1880859239191004,0.053227320397158974,0,38.98533842467554,,
ФИО_551,0,Участник мероприятия,Обслуживание и ремонт оборудования релейной защиты и автоматики; ,Инженер по качеству,,2021-08-18,НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЯДЕРНЫЙ УНИВЕРСИТЕТ «МИФИ» ОБНИНСКИЙ ИНСТИТУТ АТОМНОЙ ЭНЕРГЕТИКИ,,22.06.1993,2022-03-28,,,,,20.829210022491893,0.1346410669837254,0,25.613712080357274,,
ФИО_370,1,Участник мероприятия,Вывод из эксплуатации объектов использования атомной энергии; ,Слесарь КИПиА,,сен.99,АО Государственный специализированный проектный институт,,1990-04-12,16.07.2021,,,,,24.32812081450081,0.04836254925015655,0,27.93164244769248,,
